"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/25/2018","AQS","060410001","1","10","ug/m3 SC","9","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"03/03/2018","AQS","060410001","1","8","ug/m3 SC","7","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"03/09/2018","AQS","060410001","1","10","ug/m3 SC","9","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"03/15/2018","AQS","060410001","1","8","ug/m3 SC","7","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"03/27/2018","AQS","060410001","1","10","ug/m3 SC","9","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"04/02/2018","AQS","060410001","1","15","ug/m3 SC","14","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"04/08/2018","AQS","060410001","1","19","ug/m3 SC","18","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"04/20/2018","AQS","060410001","1","20","ug/m3 SC","19","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"04/26/2018","AQS","060410001","1","19","ug/m3 SC","18","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"05/02/2018","AQS","060410001","1","19","ug/m3 SC","18","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"05/08/2018","AQS","060410001","1","6","ug/m3 SC","6","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"05/14/2018","AQS","060410001","1","6","ug/m3 SC","6","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"05/20/2018","AQS","060410001","1","14","ug/m3 SC","13","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"05/26/2018","AQS","060410001","1","10","ug/m3 SC","9","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/01/2018","AQS","060410001","1","18","ug/m3 SC","17","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/07/2018","AQS","060410001","1","15","ug/m3 SC","14","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/13/2018","AQS","060410001","1","25","ug/m3 SC","23","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/19/2018","AQS","060410001","1","10","ug/m3 SC","9","San Rafael","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
